Country Name,Series Name,Series Code,2004,2005,2006,2007,2008,2009
Bulgaria,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,10.60000038,8.899999619,8.100000381,7.5,7.5,7.099999905
Bulgaria,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,45.46470983,46.48311802,46.05358799,50.42883157,48.1970235,43.79392244
Bulgaria,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,..,42.6,..,6.2,..,6.6
Bulgaria,Forest area (% of land area),AG.LND.FRST.ZS,33.06178742,33.60640648,33.76783577,33.93241875,34.09078354,34.26492262
Bulgaria,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,7.977800743,10.36870745,13.27591022,14.60917972,16.06783597,12.60084253
Bulgaria,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,7.31335439,7.30680374,6.89356566,6.81355363,6.9741078,7.22684188
Bulgaria,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,2.202402976,2.325786374,2.453390251,3.634290499,3.42837368,1.878937688
Bulgaria,International migrant stock (% of population),SM.POP.TOTL.ZS,..,1.344668536,..,..,..,..
Bulgaria,Internet users (per 100 people),IT.NET.USER.P2,18.13,19.97,27.09,33.64,39.67,45
Bulgaria,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.56341463,72.56097561,72.61219512,72.66341463,72.96341463,73.41219512
Bulgaria,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Bulgaria,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,57.40000153,59.79999924,55.70000076,58.90000153,51.70000076,43.29999924
Bulgaria,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,..
Bulgaria,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.800766587,0.996370021,2.114652251,1.783853747,1.347853003,1.094530105
Bulgaria,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.510642307,2.387144233,2.231756581,2.365363661,1.946994533,1.920295765
Bulgaria,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,61.07153717,81.27954474,108.2720221,130.8646368,138.9755558,140.4048536
Bulgaria,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.17495979,0.357763893,0.290790672,0.139728704,0.11251783,0.004193658
Bulgaria,Population density (people per sq. km of land area),EN.POP.DNST,71.54432696,71.2435567,70.87379177,69.47185342,68.98592211,68.57445652
Bulgaria,"Population, total",SP.POP.TOTL,7781161,7739900,7699020,7545338,7492561,7444443
Bulgaria,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,..,..,..,..,..,..
Bulgaria,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.87397575,15.10166798,15.29499858,15.68121932,15.86462893,16.04072998
Bulgaria,Population growth (annual %),SP.POP.GROW,-0.543375463,-0.531678823,-0.529571959,..,-0.701922745,-0.644281363
Bulgaria,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,17.30556625,17.41800382,17.59597965,17.74804324,17.89225896,18.06460728
Bulgaria,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,13.91897442,13.65405056,13.44931564,13.35949394,13.37443899,13.44496429
Bulgaria,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,5.42,0.42,1.18,1.15
Bulgaria,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,18.4,22,21.4,21.8,20.7
Bulgaria,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,..,..,0,1.76,2.82,2.61
Bulgaria,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..
Bulgaria,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,100.4118576,99.22981262,97.39434814,97.52609253,89.70417023,94.21970367
Bulgaria,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,26.3,22.1,22.1,21.7,21.7,20.8
Bulgaria,Rural population (% of total population),SP.RUR.TOTL.ZS,29.767,29.416,29.068,28.722,28.378,28.037
Bulgaria,"School enrollment, primary (% gross)",SE.PRM.ENRR,105.1222763,101.2120285,98.65589905,100.4191895,101.5269623,102.7400513
Bulgaria,"School enrollment, primary (% net)",SE.PRM.NENR,95.46351624,92.2287674,90.80374908,93.99775696,96.05487823,97.52845764
Bulgaria,"School enrollment, secondary (% net)",SE.SEC.NENR,86.42948914,87.07888794,86.65322876,86.30104065,85.30776978,84.17072296
Bulgaria,"School enrollment, secondary (% gross)",SE.SEC.ENRR,89.40322113,90.45478058,91.37036133,91.7081604,90.615448,89.52012634
Bulgaria,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,9,9,9,9,9,9
Bulgaria,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,20.7567071,21.31148273,22.20760939,22.32383557,22.61872223,20.34800663
Bulgaria,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,9.067415486,9.075244054,9.088575793,9.098135458,9.18917775,9.18917775
Bulgaria,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.498482091,1.831537081,2.883182557,2.336541502,2.150004573,1.467044537
Bulgaria,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,9.035704163,15.20064955,11.4059115,15.34689808,11.13126255,10.04337231
Bulgaria,Trade (% of GDP),NE.TRD.GNFS.ZS,93.91892306,101.6495665,113.4571053,125.78341,127.4132187,96.13360281
Bulgaria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12,10.10000038,8.899999619,6.900000095,5.599999905,6.800000191
Bulgaria,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,12.03711605,10.0825758,8.950659752,6.877676964,5.609451294,6.816639423
Bulgaria,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.346133143,5.038843534,7.261613313,8.402486753,12.34877209,2.753172487
Burkina Faso,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,39.76
Burkina Faso,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,1162.777335,1229.660126,1271.905677,1300.495571,1353.10822,1350.443828
Burkina Faso,Age dependency ratio (% of working-age population),SP.POP.DPND,96.86823589,96.31620679,96.36965406,96.27911867,96.07050162,95.72839311
Burkina Faso,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,22.2690599,28.1802321,25.48654572,19.76012105,28.53706028,22.67071329
Burkina Faso,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,45.192,44.85,44.465,44.035,43.565,43.058
Burkina Faso,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.084722421,0.083875351,0.098340164,0.115429246,0.115427271,0.109774087
Burkina Faso,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0,0,0,0,0,0
Burkina Faso,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.105,13.745,13.386,13.028,12.675,12.328
Burkina Faso,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,1.250036827
Burkina Faso,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,84.80000305,..,..,..,..
Burkina Faso,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,..,..,..,..,..,..
Burkina Faso,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,..,..,19.5,..,..,6.7
Burkina Faso,Forest area (% of land area),AG.LND.FRST.ZS,21.9619883,21.74342105,21.52412281,21.30482456,21.08552632,20.86622807
Burkina Faso,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.044905843,0.020282251,..,0.004514983,0.031538528,0.022492757
Burkina Faso,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,6.11149319,6.87428915,7.36714503,7.65176196,6.78390714,7.42401067
Burkina Faso,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,0.359037982,0.321546469,0.30044633,0.254723251,0.177534888,0.18576746
Burkina Faso,International migrant stock (% of population),SM.POP.TOTL.ZS,..,5.757845985,..,..,..,..
Burkina Faso,Internet users (per 100 people),IT.NET.USER.P2,0.400295285,0.469914489,0.632707564,0.75,0.92,1.13
Burkina Faso,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.18278049,52.65870732,53.13968293,53.61968293,54.09419512,54.55768293
Burkina Faso,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,23.55371857,22.47258186,28.72921371,..,..
Burkina Faso,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,..,..,..,..,..,..
Burkina Faso,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,17.10161816,13.76927734,13.35508228,13.15311157,10.28077139,11.07668877
Burkina Faso,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.085763453,0.115999986,0.253104842,0.39175825,1.202960601,2.844173381
Burkina Faso,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.357519347,1.351771098,1.242719527,1.5922666,1.469836848,1.521455111
Burkina Faso,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,3.037679629,4.720290206,7.354840819,13.05253397,20.62907931,25.3304628
Burkina Faso,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0,0,0,0,0,0
Burkina Faso,Population density (people per sq. km of land area),EN.POP.DNST,47.61710161,49.05675804,50.56357822,52.13451023,53.76100512,55.43076023
Burkina Faso,"Population, total",SP.POP.TOTL,13028039,13421929,13834195,14264002,14709011,15165856
Burkina Faso,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,..,..,..,..,..,..
Burkina Faso,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.471778523,9.890925515,10.32484362,10.77410814,11.24151039,11.73077207
Burkina Faso,Population growth (annual %),SP.POP.GROW,2.932050774,2.978598094,3.025356389,3.059559499,3.07212784,3.058628613
Burkina Faso,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2.609318256,2.565838338,2.552031398,2.535256235,2.515063725,2.491023256
Burkina Faso,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,46.59528575,46.49593214,46.52360329,46.51688916,46.48287366,46.41776897
Burkina Faso,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,55.29
Burkina Faso,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,46.7
Burkina Faso,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,..,..,..,..,..,80.47
Burkina Faso,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..
Burkina Faso,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,30.42061043,31.73295975,32.80570984,34.97505951,38.85889053,43.87974167
Burkina Faso,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.7,11.7,11.7,15.3,15.3,15.3
Burkina Faso,Rural population (% of total population),SP.RUR.TOTL.ZS,79.243,78.463,77.661,76.837,76.007,75.172
Burkina Faso,"School enrollment, primary (% gross)",SE.PRM.ENRR,53.86392975,58.32049942,62.06523895,67.66017914,73.22734833,77.68096161
Burkina Faso,"School enrollment, primary (% net)",SE.PRM.NENR,41.14093018,45.74235916,48.74734879,54.0270195,59.97296906,62.84630966
Burkina Faso,"School enrollment, secondary (% net)",SE.SEC.NENR,10.55305958,11.39383984,12.21039963,12.92150974,14.77517033,15.8235302
Burkina Faso,"School enrollment, secondary (% gross)",SE.SEC.ENRR,13.24820042,14.29714012,15.04074955,16.16823006,18.91786957,20.29620934
Burkina Faso,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,3,3,3,3,3,3
Burkina Faso,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,12.69900946,11.75281559,12.06365438,12.68569583,11.86432722,12.51525022
Burkina Faso,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,14.24347031,14.24347031,14.24347031,14.24347031,14.24347031,14.24347031
Burkina Faso,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,6.170949556,7.141679157,7.316479446,9.174596058,10.44533496,12.04856168
Burkina Faso,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,1.08227216,0.834525017,0.757560183,0.62289693,0.499217981,0.52279302
Burkina Faso,Trade (% of GDP),NE.TRD.GNFS.ZS,37.12858447,35.53571955,36.77824433,35.42453458,36.31053849,40.42085536
Burkina Faso,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.799999952,2.700000048,2.299999952,3.299999952,3.299999952,3.299999952
Burkina Faso,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,2.700000048,2.299999952,3.299999952,..,..
Burkina Faso,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.400228702,6.415040184,2.333108564,-0.230627306,10.6597979,2.608176664
Canada,GINI index (World Bank estimate),SI.POV.GINI,33.88,..,..,33.9,..,..
Canada,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,38606.50277,39473.37692,40373.12136,40831.00229,40837.34557,39200.31897
Canada,Age dependency ratio (% of working-age population),SP.POP.DPND,44.80995159,44.47005886,44.2012792,43.99535263,43.89356859,43.93793328
Canada,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,1.577768202,1.841805419,1.572717035
Canada,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.65,10.65,10.9,11.2,11.3,11.3
Canada,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,17.26361022,17.42608062,16.89360819,17.05189953,16.36616459,15.08909766
Canada,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.050182304,0.009709064,0.015466001,0.045587582,0.18465822,0.042233939
Canada,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.25,7.1,7,7.1,7.2,7.1
Canada,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,0.010743238
Canada,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,2.700000048,2.700000048,2.599999905,2.5,2.400000095,..
Canada,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-48.65874969,-48.60789881,-51.32523521,-54.91011761,-53.35467766,-56.52214123
Canada,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,..,..,..,..,..,..
Canada,Forest area (% of land area),AG.LND.FRST.ZS,38.22739514,38.22242456,38.21639829,38.21037201,38.20434574,38.19831946
Canada,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,17.87473609,21.60042667,21.40127614,22.41729349,29.69570832,25.04006151
Canada,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,9.55593921,9.57259886,9.71744281,9.79382663,9.98856148,11.12263099
Canada,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,..,..,..,..,..,..
Canada,International migrant stock (% of population),SM.POP.TOTL.ZS,..,19.50985392,..,..,..,..
Canada,Internet users (per 100 people),IT.NET.USER.P2,65.95596346,71.66,72.4,73.2,76.7,80.3
Canada,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.14146341,80.29268293,80.64390244,80.36987805,80.54321951,80.71709756
Canada,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Canada,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,9.100000381,9.199999809,8.300000191,7.099999905,6.699999809,7.5
Canada,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,12.69591707,11.27375161,10.73430796
Canada,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.308703815,0.417251477,0.839073448,1.143844002,0.84827913,0.485071519
Canada,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.113182484,1.115643896,1.129837019,1.194696341,1.253892832,1.381359496
Canada,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,47.06386648,52.75959279,57.49320536,61.47310755,66.20487722,70.54830532
Canada,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,1.934139534,2.9856731,2.464821138,2.043545354,2.878019767,0.772123306
Canada,Population density (people per sq. km of land area),EN.POP.DNST,3.518443373,3.5533034,3.581730817,3.61663736,3.655989052,3.698084788
Canada,"Population, total",SP.POP.TOTL,31995000,32312000,32570505,32887928,33245773,33628571
Canada,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,..,..,..,..,..,..
Canada,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,42.86797312,43.09883325,43.42174308,43.72170846,43.9761139,44.20307958
Canada,Population growth (annual %),SP.POP.GROW,1.002034424,0.985903767,0.796844597,0.969853611,1.082197086,1.144840183
Canada,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,12.96369933,13.1079624,13.25385058,13.42303101,13.62269618,13.86354087
Canada,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,17.98027243,17.67354336,17.39863587,17.13028286,16.88149382,16.66206916
Canada,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..
Canada,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..
Canada,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,..,..,..,..,..,..
Canada,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..
Canada,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,96.50878906,..,..,..
Canada,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.1,21.1,20.8,21.3,22.1,22.1
Canada,Rural population (% of total population),SP.RUR.TOTL.ZS,19.955,19.878,19.787,19.604,19.422,19.242
Canada,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.1166687,97.05246735,98.62296295,98.77261353,97.88246155,98.9418869
Canada,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..
Canada,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..
Canada,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,101.0927429,101.4624863,101.6820526,102.1644135,102.6080399
Canada,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,7,7,7,7,7,7
Canada,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.42551361,13.36943808,13.4096164,13.36886136,12.44618688,12.25929431
Canada,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,6.762088866,6.931423089,6.992306451,7.042026076,7.199291299,7.499389394
Canada,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.18232823,6.950653965,7.274632558,7.26251462,8.943757029,4.221273457
Canada,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..
Canada,Trade (% of GDP),NE.TRD.GNFS.ZS,70.51096653,70.02204564,68.22299548,66.51471997,67.2067724,58.35270678
Canada,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.199999809,6.699999809,6.300000191,6,6.099999905,8.300000191
Canada,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.199999809,6.699999809,6.300000191,6,6.099999905,8.300000191
Canada,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.857258719,2.213552034,2.002025395,2.138383993,2.370270674,0.299466803
Chile,GINI index (World Bank estimate),SI.POV.GINI,..,..,51.79,..,..,52
Chile,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,15378.17252,15899.89517,15648.9475,16468.61152,17633.55376,17379.85936
Chile,Age dependency ratio (% of working-age population),SP.POP.DPND,49.13445402,48.41109595,47.83141852,47.30580634,46.83995243,46.42471349
